Year Total	Male	Female
1970			
 5-9	7027130.500000	3566522.000000	3460608.250000
 10-14 	6473673.500000	3275169.500000	3198504.000000
 15-19 	5748522.000000	2899114.000000	2849407.750000
 20-24 	4666651.000000	2352665.000000	2313985.750000
 25-29 	3172136.500000	1574739.250000	1597397.250000
 30-34 	2286225.250000	1109370.625000	1176854.500000
 35-39 	2128029.500000	1028000.000000	1100029.625000
 40-44 	2254104.000000	1083363.000000	1170741.000000
 45-49 	2063698.500000	982541.750000	1081156.750000
 50-54 	1791729.000000	839829.125000	951899.812500
 55-59 	1530511.750000	717481.000000	813030.812500
 60-64 	1310862.500000	601981.750000	708880.750000
 65-69 	1047913.062500	456666.187500	591246.875000
 70-74 	784835.500000	318083.687500	466751.843750
 75-79 	497218.031250	178849.187500	318368.843750
 80+ 	355245.312500	94800.007813	260445.312500
Total	50682572.000000	24917022.000000	25765552.000000
1978			
 0-4	7583083.000000	3858292.500000	3724790.500000
 5-9	7106769.500000	3606347.000000	3500422.250000
 10-14 	6580772.000000	3330237.750000	3250534.000000
 15-19 	5880766.000000	2965621.000000	2915144.750000
 20-24 	4878769.000000	2457446.250000	2421323.000000
 25-29 	3448751.500000	1720639.250000	1728112.250000
 30-34 	2332157.000000	1130134.750000	1202022.125000
 35-39 	2114556.000000	1020585.250000	1093970.875000
 40-44 	2193584.750000	1052493.750000	1141091.000000
 45-49 	2134826.000000	1016165.312500	1118660.625000
 50-54 	1799812.000000	843241.437500	956570.625000
 55-59 	1581565.875000	737792.375000	843773.500000
 60-64 	1314245.500000	604474.875000	709770.687500
 65-69 	1089048.750000	474974.187500	614074.625000
 70-74 	788384.250000	320327.812500	468056.437500
 75-79 	531108.625000	193159.312500	337949.343750
 80+ 	376474.812500	102167.007813	274307.812500
Total	51734676.000000	25434100.000000	26300574.000000
1979			
 0-4	7633883.500000	3885163.250000	3748720.250000
 5-9	7185013.000000	3645351.500000	3539661.750000
 10-14 	6679334.000000	3381218.250000	3298115.500000
 15-19 	6006736.000000	3029120.500000	2977615.500000
 20-24 	5080943.500000	2556939.000000	2524004.750000
 25-29 	3733180.250000	1869067.625000	1864112.625000
 30-34 	2425026.500000	1176187.750000	1248838.625000
 35-39 	2112871.000000	1018760.250000	1094110.875000
 40-44 	2134319.500000	1022522.000000	1111797.375000
 45-49 	2187375.750000	1040720.875000	1146654.875000
 50-54 	1818506.000000	852161.375000	966344.625000
 55-59 	1627566.250000	755898.500000	871667.750000
 60-64 	1324724.875000	609672.125000	715052.750000
 65-69 	1124734.250000	491194.218750	633540.000000
 70-74 	797428.125000	324724.718750	472703.468750
 75-79 	559532.562500	205124.078125	354408.500000
 80+ 	400991.875000	110812.203125	290179.656250
Total	52832168.000000	25974638.000000	26857528.000000
1980			
 0-4	7709455.000000	3924974.000000	3784481.000000
 5-9	7269174.500000	3688854.000000	3580320.250000
 10-14 	6759699.000000	3421648.000000	3338051.000000
 15-19 	6133406.500000	3093004.500000	3040402.250000
 20-24 	5279835.000000	2655427.250000	2624408.000000
 25-29 	4011805.500000	2012159.625000	1999645.750000
 30-34 	2580691.750000	1256241.625000	1324450.250000
 35-39 	2126036.750000	1024035.312500	1102001.500000
 40-44 	2090881.250000	1000649.500000	1090231.750000
 45-49 	2209805.250000	1050817.375000	1158987.875000
 50-54 	1856228.875000	870289.625000	985939.187500
 55-59 	1663199.500000	769916.937500	893282.500000
 60-64 	1348326.125000	620038.625000	728287.500000
 65-69 	1150362.250000	503423.656250	646938.500000
 70-74 	816322.250000	333057.531250	483264.718750
 75-79 	580034.437500	213826.203125	366208.218750
 80+ 	429170.593750	120870.179688	308300.406250
Total	54014436.000000	26559234.000000	27455200.000000
1981			
 0-4	7814166.000000	3979782.500000	3834383.500000
 5-9	7334177.500000	3722170.000000	3612007.750000
 10-14 	6842316.000000	3463825.750000	3378490.500000
 15-19 	6255777.000000	3154976.750000	3100800.500000
 20-24 	5465189.500000	2747582.250000	2717607.000000
 25-29 	4279682.000000	2147641.250000	2132041.000000
 30-34 	2790261.000000	1365284.125000	1424976.875000
 35-39 	2152548.000000	1035622.062500	1116926.000000
 40-44 	2060006.625000	985179.500000	1074827.125000
 45-49 	2204307.500000	1047446.375000	1156861.250000
 50-54 	1909521.875000	895858.312500	1013663.500000
 55-59 	1689077.375000	780147.750000	908929.562500
 60-64 	1382723.000000	634440.687500	748282.250000
 65-69 	1167553.375000	512199.312500	655354.062500
 70-74 	842878.812500	344480.093750	498398.687500
 75-79 	593965.562500	219865.968750	374099.593750
 80+ 	460238.500000	131968.687500	328269.812500
Total	55244392.000000	27168472.000000	28075920.000000
1982			
 0-4	7943340.000000	4047055.000000	3896285.250000
 5-9	7387076.500000	3749769.500000	3637307.000000
 10-14 	6926998.000000	3506750.500000	3420247.500000
 15-19 	6373171.000000	3214822.500000	3158348.250000
 20-24 	5632373.000000	2831225.000000	2801148.000000
 25-29 	4533024.000000	2273742.750000	2259281.250000
 30-34 	3053057.500000	1502902.875000	1550154.500000
 35-39 	2189954.000000	1052115.750000	1137838.375000
 40-44 	2043528.500000	977054.375000	1066474.125000
 45-49 	2170159.750000	1030263.937500	1139895.875000
 50-54 	1980148.250000	929559.125000	1050589.000000
 55-59 	1703295.125000	785854.812500	917440.250000
 60-64 	1428574.750000	653070.875000	775503.812500
 65-69 	1175930.375000	517302.562500	658627.812500
