Year Total	Male	Female
1970			
 50-54 	2535482.750000	1311522.250000	1223960.625000
 55-59 	2092591.750000	1095740.500000	996851.312500
 60-64 	1623869.500000	866446.875000	757422.750000
 65-69 	1146246.125000	627581.312500	518664.843750
 70-74 	713245.250000	398583.250000	314662.031250
 75-79 	353372.593750	193284.140625	160088.468750
 80+ 	153935.250000	80444.257813	73490.992188
Total	77554776.000000	39567040.000000	37987736.000000
1979			
 0-4	13794542.000000	7007255.500000	6787286.000000
 5-9	11399907.000000	5813955.000000	5585952.000000
 10-14 	10495187.000000	5316426.500000	5178760.000000
 15-19 	8669186.000000	4395612.000000	4273573.500000
 20-24 	6224278.500000	3142471.250000	3081807.500000
 25-29 	4577771.000000	2299912.750000	2277858.250000
 30-34 	4528801.500000	2275194.750000	2253606.500000
 35-39 	4305147.000000	2176154.500000	2128992.500000
 40-44 	3749144.750000	1937489.750000	1811655.125000
 45-49 	3102267.250000	1612092.125000	1490175.125000
 50-54 	2578159.500000	1332183.125000	1245976.250000
 55-59 	2134118.750000	1114280.250000	1019838.437500
 60-64 	1655937.875000	880606.062500	775331.812500
 65-69 	1173048.750000	637828.437500	535220.375000
 70-74 	730716.500000	408317.437500	322399.062500
 75-79 	367141.968750	201471.296875	165670.671875
 80+ 	162477.656250	84962.203125	77515.460938
Total	79647832.000000	40636212.000000	39011620.000000
1980			
 0-4	14098340.000000	7162124.000000	6936215.500000
 5-9	11760093.000000	6006562.500000	5753530.000000
 10-14 	10628892.000000	5379403.000000	5249488.500000
 15-19 	9046275.000000	4590144.000000	4456131.000000
 20-24 	6730360.000000	3409314.000000	3321045.750000
 25-29 	4663519.000000	2357801.000000	2305718.000000
 30-34 	4512065.000000	2274803.250000	2237261.750000
 35-39 	4369980.500000	2204517.750000	2165462.750000
 40-44 	3832432.750000	1974634.750000	1857798.000000
 45-49 	3158912.500000	1642360.750000	1516551.875000
 50-54 	2617621.750000	1352371.000000	1265250.750000
 55-59 	2169795.500000	1129899.375000	1039896.187500
 60-64 	1685789.500000	893131.125000	792658.437500
 65-69 	1197150.750000	647184.500000	549966.375000
 70-74 	746981.500000	416137.968750	330843.500000
 75-79 	379737.875000	209033.906250	170703.953125
 80+ 	171362.000000	89807.046875	81554.945313
Total	81769304.000000	41739228.000000	40030076.000000
1981			
 0-4	14385631.000000	7310391.000000	7075240.000000
 5-9	12085052.000000	6168883.000000	5916169.500000
 10-14 	10796298.000000	5471321.000000	5324977.000000
 15-19 	9407022.000000	4774525.500000	4632497.000000
 20-24 	7236295.000000	3675110.250000	3561185.000000
 25-29 	4860536.500000	2476515.750000	2384020.500000
 30-34 	4494617.500000	2281028.250000	2213589.250000
