Year Total	Male	Female
1970			
 30-34 	40805556.000000	21000612.000000	19804944.000000
 35-39 	36696348.000000	18856952.000000	17839398.000000
 40-44 	33192784.000000	16991044.000000	16201739.000000
 45-49 	28467702.000000	14785138.000000	13682564.000000
 50-54 	23758546.000000	12543992.000000	11214554.000000
 55-59 	19221386.000000	10119650.000000	9101735.000000
 60-64 	14859777.000000	7711262.500000	7148514.500000
 65-69 	10752437.000000	5481384.000000	5271053.500000
 70-74 	6982131.000000	3543746.250000	3438384.500000
 75-79 	3800686.000000	1911370.750000	1889315.000000
 80+ 	2528840.500000	1146195.125000	1382645.250000
Total	665912768.000000	344872192.000000	321040576.000000
1979			
 0-4	101082384.000000	52016684.000000	49065696.000000
 5-9	86322008.000000	44706064.000000	41615944.000000
 10-14 	79797632.000000	41379340.000000	38418292.000000
 15-19 	70871208.000000	36857756.000000	34013448.000000
 20-24 	62783408.000000	32818328.000000	29965080.000000
 25-29 	54205360.000000	28369546.000000	25835814.000000
 30-34 	42039232.000000	21652590.000000	20386642.000000
 35-39 	37151876.000000	19125128.000000	18026750.000000
 40-44 	33857452.000000	17310310.000000	16547141.000000
 45-49 	29147806.000000	15058029.000000	14089777.000000
 50-54 	24387636.000000	12838247.000000	11549389.000000
 55-59 	19700204.000000	10364093.000000	9336111.000000
 60-64 	15262013.000000	7924906.500000	7337106.500000
 65-69 	10988750.000000	5596683.000000	5392067.500000
 70-74 	7270019.500000	3669036.000000	3600983.250000
 75-79 	3889611.750000	1961364.250000	1928247.500000
 80+ 	2650920.500000	1204515.000000	1446405.500000
Total	681407488.000000	352852608.000000	328554912.000000
1980			
 0-4	103251896.000000	53145608.000000	50106292.000000
 5-9	88794728.000000	45980684.000000	42814044.000000
 10-14 	80268736.000000	41627348.000000	38641396.000000
 15-19 	72498224.000000	37683572.000000	34814648.000000
 20-24 	64052220.000000	33461252.000000	30590970.000000
 25-29 	56335768.000000	29551318.000000	26784452.000000
 30-34 	43681840.000000	22550786.000000	21131054.000000
 35-39 	37716436.000000	19436024.000000	18280412.000000
 40-44 	34426212.000000	17595544.000000	16830668.000000
 45-49 	29841392.000000	15347017.000000	14494375.000000
 50-54 	25025148.000000	13120979.000000	11904168.000000
 55-59 	20207640.000000	10619040.000000	9588599.000000
 60-64 	15660745.000000	8134893.000000	7525852.000000
 65-69 	11256641.000000	5729824.000000	5526817.000000
 70-74 	7512741.500000	3775344.000000	3737397.500000
 75-79 	4024417.000000	2027808.000000	1996609.125000
 80+ 	2756360.500000	1256344.000000	1500016.375000
Total	697311168.000000	361043392.000000	336267776.000000
1981			
 0-4	105556040.000000	54351664.000000	51204376.000000
 5-9	90596568.000000	46910108.000000	43686456.000000
 10-14 	81408160.000000	42220664.000000	39187500.000000
 15-19 	74178104.000000	38535840.000000	35642264.000000
 20-24 	65403820.000000	34149672.000000	31254146.000000
 25-29 	58114212.000000	30518186.000000	27596028.000000
 30-34 	45714264.000000	23681734.000000	22032530.000000
 35-39 	38376408.000000	19783826.000000	18592582.000000
 40-44 	34918668.000000	17857108.000000	17061560.000000
 45-49 	30549670.000000	15652195.000000	14897475.000000
 50-54 	25668828.000000	13392859.000000	12275968.000000
 55-59 	20741042.000000	10883174.000000	9857868.000000
 60-64 	16060172.000000	8342959.000000	7717213.000000
 65-69 	11548523.000000	5877221.000000	5671302.000000
 70-74 	7722449.500000	3868125.000000	3854324.500000
 75-79 	4193384.000000	2105950.750000	2087433.500000
 80+ 	2851287.000000	1304132.375000	1547154.750000
Total	713601600.000000	369435424.000000	344166176.000000
1982			
 0-4	107903712.000000	55587880.000000	52315832.000000
 5-9	92431600.000000	47854524.000000	44577080.000000
 10-14 	82561120.000000	42822212.000000	39738904.000000
 15-19 	75900152.000000	39412804.000000	36487348.000000
 20-24 	66836616.000000	34882984.000000	31953632.000000
 25-29 	59521352.000000	31257352.000000	28264000.000000
 30-34 	48171168.000000	25065882.000000	23105286.000000
 35-39 	39102456.000000	20149594.000000	18952860.000000
 40-44 	35344120.000000	18102160.000000	17241960.000000
 45-49 	31283340.000000	15978862.000000	15304478.000000
 50-54 	26314354.000000	13652184.000000	12662171.000000
 55-59 	21299630.000000	11157129.000000	10142502.000000
 60-64 	16461275.000000	8548914.000000	7912360.500000
 65-69 	11862988.000000	6038272.000000	5824716.500000
 70-74 	7902843.500000	3949191.500000	3953651.750000
 75-79 	4393139.000000	2194380.500000	2198758.500000
 80+ 	2937705.500000	1348872.625000	1588832.875000
Total	730227584.000000	378003200.000000	352224384.000000
1983			
 0-4	110170880.000000	56788216.000000	53382672.000000
 5-9	94355744.000000	48845192.000000	45510552.000000
 10-14 	83778752.000000	43452496.000000	40326260.000000
 15-19 	77601720.000000	40287844.000000	37313880.000000
 20-24 	68345808.000000	35657112.000000	32688692.000000
 25-29 	60682424.000000	31843980.000000	28838444.000000
 30-34 	50821208.000000	26564460.000000	24256748.000000
 35-39 	39998424.000000	20601402.000000	19397020.000000
 40-44 	35750168.000000	18346158.000000	17404010.000000
 45-49 	32005954.000000	16311032.000000	15694922.000000
 50-54 	26964022.000000	13906631.000000	13057390.000000
 55-59 	21878382.000000	11434847.000000	10443535.000000
 60-64 	16871424.000000	8756371.000000	8115053.000000
 65-69 	12192202.000000	6208074.000000	5984128.000000
 70-74 	8071161.000000	4026902.250000	4044258.500000
 75-79 	4601937.000000	2284699.250000	2317237.750000
 80+ 	3025848.250000	1394304.375000	1631543.875000
Total	747116032.000000	386709728.000000	360406336.000000
1984			
 0-4	112262488.000000	57900712.000000	54361776.000000
 5-9	96419952.000000	49912088.000000	46507864.000000
 10-14 	85296744.000000	44226620.000000	41070128.000000
 15-19 	79016800.000000	41029668.000000	37987128.000000
 20-24 	69908048.000000	36456136.000000	33451912.000000
 25-29 	61816588.000000	32410492.000000	29406098.000000
 30-34 	53305324.000000	27961032.000000	25344294.000000
 35-39 	41216724.000000	21241364.000000	19975362.000000
 40-44 	36207616.000000	18611480.000000	17596134.000000
 45-49 	32661656.000000	16623035.000000	16038620.000000
 50-54 	27623282.000000	14168536.000000	13454746.000000
 55-59 	22469520.000000	11707080.000000	10762440.000000
 60-64 	17301180.000000	8970800.000000	8330379.000000
 65-69 	12524242.000000	6379139.500000	6145102.500000
 70-74 	8250902.000000	4112383.000000	4138518.750000
 75-79 	4792302.000000	2366658.500000	2425643.500000
 80+ 	3127479.000000	1444426.875000	1683052.125000
Total	764200832.000000	395521664.000000	368679200.000000
1985			
 0-4	114097576.000000	58881976.000000	55215596.000000
 5-9	98642640.000000	51067336.000000	47575304.000000
 10-14 	87756288.000000	45495564.000000	42260724.000000
 15-19 	79486608.000000	41277536.000000	38209072.000000
 20-24 	71513208.000000	37273100.000000	34240108.000000
 25-29 	63066580.000000	33042946.000000	30023634.000000
 30-34 	55403956.000000	29122838.000000	26281118.000000
 35-39 	42835500.000000	22123074.000000	20712424.000000
 40-44 	36769912.000000	18918028.000000	17851882.000000
 45-49 	33223044.000000	16901922.000000	16321122.000000
 50-54 	28293880.000000	14445290.000000	13848590.000000
 55-59 	23067884.000000	11968702.000000	11099183.000000
 60-64 	17756618.000000	9194988.000000	8561631.000000
 65-69 	12853502.000000	6547663.500000	6305838.500000
 70-74 	8454167.000000	4211370.000000	4242796.500000
 75-79 	4952195.500000	2436185.000000	2516010.500000
 80+ 	3246646.750000	1500350.750000	1746296.000000
Total	781420224.000000	404408864.000000	377011328.000000
1986			
 0-4	115659336.000000	59723248.000000	55936088.000000
 5-9	100994712.000000	52296972.000000	48697740.000000
 10-14 	89551264.000000	46422472.000000	43128796.000000
 15-19 	80618192.000000	41867400.000000	38750792.000000
 20-24 	73169592.000000	38115496.000000	35054096.000000
 25-29 	64397264.000000	33719696.000000	30677564.000000
 30-34 	57155976.000000	30072530.000000	27083446.000000
 35-39 	44835668.000000	23232704.000000	21602966.000000
 40-44 	37423872.000000	19259914.000000	18163960.000000
 45-49 	33709480.000000	17157680.000000	16551802.000000
 50-54 	28977272.000000	14736915.000000	14240356.000000
 55-59 	23671814.000000	12220504.000000	11451311.000000
 60-64 	18235578.000000	9427744.000000	8807835.000000
 65-69 	13183913.000000	6715256.000000	6468657.000000
 70-74 	8675303.000000	4321197.000000	4354106.000000
 75-79 	5090530.500000	2497191.250000	2593339.500000
 80+ 	3378378.500000	1560149.375000	1818229.250000
Total	798728128.000000	413347072.000000	385381088.000000
1987			
 0-4	116998688.000000	60452064.000000	56546624.000000
 5-9	103390600.000000	53557048.000000	49833552.000000
 10-14 	91378944.000000	47364156.000000	44014784.000000
 15-19 	81763192.000000	42465200.000000	39297992.000000
 20-24 	74866816.000000	38981624.000000	35885192.000000
 25-29 	65807168.000000	34440020.000000	31367150.000000
 30-34 	58542688.000000	30797664.000000	27745024.000000
 35-39 	47251708.000000	24590244.000000	22661464.000000
 40-44 	38141728.000000	19618984.000000	18522744.000000
 45-49 	34131152.000000	17397708.000000	16733445.000000
 50-54 	29684732.000000	15048797.000000	14635934.000000
 55-59 	24278264.000000	12461322.000000	11816944.000000
 60-64 	18737852.000000	9669666.000000	9068185.000000
 65-69 	13516914.000000	6882093.500000	6634821.000000
 70-74 	8913255.000000	4441311.500000	4471943.500000
 75-79 	5210676.000000	2551308.750000	2659367.500000
 80+ 	3521180.000000	1623416.875000	1897763.000000
Total	816135552.000000	422342624.000000	393792928.000000
1988			
 0-4	118139704.000000	61094252.000000	57045448.000000
 5-9	105725160.000000	54785188.000000	50939968.000000
 10-14 	93295360.000000	48351728.000000	44943632.000000
 15-19 	82973048.000000	43091424.000000	39881624.000000
 20-24 	76544056.000000	39845380.000000	36698676.000000
 25-29 	67292208.000000	35199928.000000	32092284.000000
 30-34 	59687732.000000	31372308.000000	28315422.000000
 35-39 	49857724.000000	26059758.000000	23797964.000000
 40-44 	39026276.000000	20062180.000000	18964094.000000
 45-49 	34535660.000000	17637518.000000	16898142.000000
 50-54 	30383708.000000	15366718.000000	15016990.000000
 55-59 	24892088.000000	12699434.000000	12192654.000000
 60-64 	19262608.000000	9916999.000000	9345610.000000
 65-69 	13862565.000000	7052789.000000	6809776.000000
 70-74 	9165460.000000	4569249.000000	4596211.500000
 75-79 	5326924.000000	2605132.750000	2721791.000000
 80+ 	3670094.000000	1688365.250000	1981728.625000
Total	833640384.000000	431398336.000000	402242016.000000
1989			
 0-4	119102944.000000	61664512.000000	57438424.000000
 5-9	107897632.000000	55930960.000000	51966668.000000
 10-14 	95352416.000000	49415288.000000	45937128.000000
 15-19 	84481096.000000	43860104.000000	40620992.000000
 20-24 	77939592.000000	40576920.000000	37362672.000000
 25-29 	68829856.000000	35983632.000000	32846220.000000
 30-34 	60806716.000000	31926542.000000	28880176.000000
 35-39 	52302152.000000	27428994.000000	24873156.000000
 40-44 	40227464.000000	20689464.000000	19538000.000000
 45-49 	34992544.000000	17898982.000000	17093564.000000
 50-54 	31023126.000000	15667392.000000	15355733.000000
 55-59 	25521374.000000	12947514.000000	12573860.000000
 60-64 	19807884.000000	10163998.000000	9643886.000000
 65-69 	14235103.000000	7234034.000000	7001069.000000
 70-74 	9428373.000000	4701533.500000	4726840.000000
 75-79 	5458519.500000	2667255.250000	2791264.250000
 80+ 	3819977.250000	1753178.875000	2066798.375000
Total	851226752.000000	440510304.000000	410716448.000000
1990			
 0-4	119891056.000000	62165008.000000	57726052.000000
 5-9	109829440.000000	56953852.000000	52875584.000000
 10-14 	97565688.000000	50564988.000000	47000700.000000
 15-19 	86916336.000000	45116308.000000	41800024.000000
 20-24 	78396848.000000	40815852.000000	37580996.000000
 25-29 	70404104.000000	36780776.000000	33623328.000000
 30-34 	62035264.000000	32541848.000000	29493416.000000
 35-39 	54366720.000000	28565604.000000	25801116.000000
 40-44 	41820056.000000	21551704.000000	20268352.000000
 45-49 	35552512.000000	18200358.000000	17352156.000000
 50-54 	31576726.000000	15938262.000000	15638464.000000
 55-59 	26168358.000000	13212386.000000	12955972.000000
 60-64 	20371020.000000	10407058.000000	9963962.000000
 65-69 	14642108.000000	7429106.000000	7213002.000000
 70-74 	9700883.000000	4836608.000000	4864275.000000
 75-79 	5615189.000000	2741913.000000	2873276.250000
 80+ 	3969724.250000	1817607.750000	2152116.500000
Total	868822016.000000	449639232.000000	419182784.000000
1991			
 0-4	120523888.000000	62601840.000000	57922048.000000
