1952.5	0.750605604	0.959379098	0.978566754	0.968621898	0.956816225	0.955132697	0.953721559	0.94929957	0.942751032	0.934220731	0.913976925	0.883848304	0.824038878	0.742732475	0.616325228	0.457528432
1957.5	0.774051093	0.964101458	0.980788838	0.971772214	0.961080065	0.959531805	0.95806315	0.953864427	0.947534654	0.939243688	0.920043916	0.891523935	0.835435696	0.757961017	0.63580961	0.479149759
1962.5	0.794561839	0.968372663	0.982720705	0.97439779	0.96459294	0.963177229	0.961475952	0.957579404	0.951337679	0.943198855	0.92496882	0.897623942	0.844737944	0.770279112	0.651258051	0.496213204
1967.5	0.810678456	0.971159491	0.984058919	0.976332631	0.967191898	0.965824547	0.964015783	0.960238467	0.954019208	0.945927175	0.928189547	0.901658673	0.850698859	0.778286626	0.661480547	0.507290216
1972.5	0.823238232	0.973376763	0.985173242	0.977929014	0.969256586	0.967952672	0.966116721	0.962406358	0.956149189	0.948063801	0.930727103	0.90493289	0.855674078	0.785061321	0.670262308	0.517027212
1977.5	0.83692137	0.975680988	0.986302462	0.979584104	0.97154006	0.970252849	0.968364097	0.964756718	0.958564767	0.950538425	0.933614805	0.908549309	0.860987668	0.79220677	0.679391399	0.52705934
1982.5	0.849144525	0.977734733	0.98731472	0.981070098	0.973602637	0.972335526	0.970409605	0.966901362	0.960794975	0.952841681	0.93630551	0.911918605	0.865911809	0.79883866	0.687895583	0.536374558
1987.5	0.867221929	0.980798272	0.988837525	0.983301016	0.976703147	0.975473808	0.973510905	0.970169116	0.964214866	0.95641479	0.940502144	0.917175375	0.873585369	0.809159091	0.70116223	0.550969253
1992.5	0.885666949	0.983968284	0.99043809	0.985629958	0.979891711	0.978731698	0.976758865	0.973603293	0.967832061	0.960191432	0.945004216	0.922910131	0.882042071	0.820461384	0.715537378	0.566643399
1997.5	0.895705011	0.980605486	0.988787256	0.983071008	0.976470361	0.97518977	0.973226451	0.969893134	0.96402777	0.956244268	0.940221287	0.916803812	0.872951032	0.80807647	0.699316639	0.548350308
2002.5	0.906346139	0.980272277	0.988636681	0.982773896	0.976074821	0.974769272	0.972817563	0.96946871	0.963611256	0.955880763	0.93977224	0.916072073	0.871888322	0.806908454	0.698018842	0.547064329
2007.5	0.916141907	0.984688431	0.990859056	0.986101654	0.980627868	0.979407906	0.97744896	0.974368418	0.968791642	0.961341997	0.946406399	0.924406191	0.88371257	0.822944706	0.719385304	0.571431461
2012.5	0.922498973	0.985952599	0.991499665	0.987049118	0.98190193	0.980737341	0.978781998	0.975781973	0.970301338	0.962933736	0.948309687	0.927068145	0.887459281	0.827522411	0.725424331	0.578852098
2017.5	0.92882593	0.98713251	0.992189383	0.988060389	0.983240301	0.982119731	0.980185456	0.977247607	0.971907079	0.96464736	0.950202085	0.929212482	0.890484613	0.831050303	0.728914916	0.582416586
2022.5	0.934062315	0.98814632	0.992780283	0.988959693	0.984454489	0.983351018	0.981456521	0.978589425	0.973380541	0.966308586	0.952149057	0.93150708	0.893522047	0.835404406	0.734766768	0.588939224
2027.5	0.938714523	0.989112705	0.993356317	0.989849633	0.985659268	0.984575406	0.982698443	0.979854879	0.974672778	0.96773597	0.953825302	0.933554935	0.895995876	0.838586105	0.739808154	0.595517022
2032.5	0.94295686	0.98998448	0.99387176	0.990631837	0.986722759	0.985661669	0.983818617	0.981016371	0.975848814	0.968976202	0.955358739	0.935561369	0.898572987	0.841715504	0.744360932	0.602220318
2037.5	0.947071635	0.99083113	0.994368083	0.991373483	0.987729201	0.98669963	0.984900683	0.982160071	0.977048124	0.970181106	0.956740748	0.937515171	0.901258455	0.845153751	0.749104572	0.608638036
2042.5	0.950787261	0.991593552	0.99481173	0.992026702	0.988617055	0.987622175	0.985874506	0.983205965	0.978181994	0.971379942	0.957985211	0.93915738	0.903770186	0.84858234	0.754012752	0.615028028
2047.5	0.954912271	0.992337305	0.995218825	0.992584056	0.98934218	0.988368362	0.986662105	0.984063329	0.979120954	0.972431467	0.959141765	0.940529394	0.905818906	0.851787879	0.75899015	0.621898392
2052.5	0.958731125	0.993039499	0.995602763	0.993105052	0.990022655	0.989076656	0.987419001	0.984897801	0.980044499	0.973478314	0.960373349	0.942080069	0.907771857	0.854680196	0.763891102	0.628871595
2057.5	0.962112765	0.99367096	0.995948363	0.993570122	0.990632954	0.989718469	0.988114303	0.985676255	0.980917118	0.974478258	0.961566694	0.943709995	0.909900157	0.85738592	0.768347275	0.635615693
2062.5	0.965510573	0.994278644	0.996277829	0.994006228	0.991215433	0.99033779	0.988799678	0.986458769	0.981822178	0.975541652	0.962880763	0.945570644	0.912608704	0.861112286	0.773973732	0.643887987
2067.5	0.968412929	0.994806224	0.996564814	0.994383233	0.991721493	0.990880042	0.989406705	0.987160958	0.982645667	0.976521041	0.964099262	0.947316504	0.915180071	0.864811178	0.779559108	0.65151955
2072.5	0.971168223	0.995305124	0.996835542	0.99474579	0.992212256	0.991405618	0.989999189	0.98784576	0.983455569	0.977476993	0.965302901	0.949047702	0.917721803	0.868491493	0.785297298	0.659402216
2077.5	0.973700978	0.995758247	0.997088122	0.99509146	0.99268618	0.991918089	0.990577687	0.988519464	0.984269707	0.978447601	0.96655049	0.950858028	0.920415175	0.872437144	0.791512403	0.668267355
2082.5	0.97608802	0.996175585	0.997326448	0.995423465	0.993147629	0.992418373	0.991142795	0.989179892	0.985085267	0.97942902	0.967830366	0.952722783	0.92321217	0.876560732	0.798031502	0.677678936
